batch_key,source_id,year,rank,category,distinction,source_url,venue_name,city_label,country_label,venue_category,venue_status,price_symbol_raw,note,michelin_guide,name_native_michelin
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/quintessence-1193907,Quintessence,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,カンテサンス
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/miyamaso,Miyamaso,Kyoto,Japan,restaurant,,¥¥¥,,kyoto-osaka-2026,美山荘
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/hyotei,Hyotei,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,瓢亭
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/mizai,Mizai,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,未在
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/isshisoden-nakamura,Isshisoden Nakamura,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,一子相伝 なかむら
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/gion-sasaki,Gion Sasaki,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,祇園 さゝ木
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/kikunoi-honten,Kikunoi Honten,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,菊乃井 本店
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/kashiwaya-osaka-senriyama,Kashiwaya Osaka Senriyama,Osaka,Japan,restaurant,,¥¥¥,,kyoto-osaka-2026,柏屋 大阪千里山
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/hajime,HAJIME,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,ハジメ
michelin-2026-japan,michelin,2026,,Three Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/taian,Taian,Osaka,Japan,restaurant,,¥¥¥,,kyoto-osaka-2026,太庵
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/hommage,HOMMAGE,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,オマージュ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/kohaku,Kohaku,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,虎白
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/asahina-gastronome,ASAHINA Gastronome,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,アサヒナガストロノーム
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/ginza-shinohara,Ginza Shinohara,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,銀座 しのはら
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/kutan,Kutan,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,久丹
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/tempura-kondo,Tempura Kondo,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,てんぷら 近藤
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/maz,MAZ,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,マス
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/ginza-fukuju,Ginza Fukuju,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,銀座 福樹
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/esquisse,ESqUISSE,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,エスキス
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/kioicho-fukudaya,Kioicho Fukudaya,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,紀尾井町 福田家
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/ginza-koju,Ginza Kojyu,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,銀座 小十
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/sushi-kanesaka,Sushi Kanesaka,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,鮨 かねさか
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/akasaka-kikunoi,Akasaka Kikunoi,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,赤坂 菊乃井
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/prisma-1194160,PRISMA,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,プリズマ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/seizan,Seizan,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,晴山
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/hakuun,Hakuun,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,伯雲
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/crony-1194937,Crony,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,クローニー
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/nishiazabu-sushi-shin,Nishiazabu Sushi Shin,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,西麻布 鮨 真
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/florilege,Florilège,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,フロリレージュ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/ryuzu,Ryuzu,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,リューズ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/jingumae-higuchi,Jingumae Higuchi,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,神宮前 樋口
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/narisawa,NARISAWA,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,ナリサワ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/den,Den,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,傳
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/sukiyabashi-jiro-roppongiten,Sukiyabashi Jiro Roppongiten,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,すきやばし 次郎 六本木店
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/tempura-motoyoshi,Tempura Motoyoshi,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,天ぷら 元吉
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/ensui,Ensui,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,炎水
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/tokuha-motonari,Tokuha Motonari,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,徳ﾊ本也
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/kyokaiseki-kichisen,Kyokaiseki Kichisen,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,京懐石 吉泉
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/sojiki-nakahigashi,Sojiki Nakahigashi,Kyoto,Japan,restaurant,,¥¥¥,,kyoto-osaka-2026,草喰 なかひがし
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/doppo,Doppo,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,獨歩
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/yusokuryori-mankamero,Yusokuryori Mankamero,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,有職料理 萬亀楼
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/otagi,Otagi,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,おたぎ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/sanso-kyoyamato,Sanso Kyoyamato,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,山荘 京大和
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/muromachi-yui,Muromachi Yui,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,室町 唯
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/gion-nishikawa,Gion Nishikawa,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,祇園 にしかわ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/ogata,Ogata,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,緒方
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/gion-matayoshi,Gion Matayoshi,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,祇園 又吉
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/kodaiji-jugyuan,Kodaiji Jugyuan,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,高台寺 十牛庵
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/gion-maruyama,Gion Maruyama,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,祇園 丸山
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/ryo-sho,Ryō-shō,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,凌霄
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/kenninji-gion-maruyama,Kenninji Gion Maruyama,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,建仁寺 祇園 丸山
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/sumibi-kappo-ifuki,Sumibi Kappo Ifuki,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,炭火割烹 いふき
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/higashiyama-yoshihisa,Higashiyama Yoshihisa,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,東山 吉寿
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/kodaiji-wakuden,Kodaiji Wakuden,Kyoto,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,高台寺 和久傳
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/kyoto-region/kyoto/restaurant/kikunoi-roan,Kikunoi Roan,Kyoto,Japan,restaurant,,¥¥¥,,kyoto-osaka-2026,菊乃井 露庵
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/nara-region/nara/restaurant/akordu,akordu,Nara,Japan,restaurant,,¥¥¥,,nara-2026,アコルドゥ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/nara-region/nara/restaurant/nara-nikon,NARA NIKON,Nara,Japan,restaurant,,¥¥¥,,nara-2026,奈良 而今
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/nara-region/nara/restaurant/tsukumo,Tsukumo,Nara,Japan,restaurant,,¥¥¥¥,,nara-2026,白
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/nara-region/nara/restaurant/oryori-hanagaki,Oryori Hanagaki,Nara,Japan,restaurant,,¥¥¥¥,,nara-2026,御料理 花墻
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/shunsaiten-tsuchiya,Shunsaiten Tsuchiya,Osaka,Japan,restaurant,,¥¥¥,,kyoto-osaka-2026,旬彩天 つちや
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/miyamoto,Miyamoto,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,宮本
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/tenjimbashi-aoki,Tenjimbashi Aoki,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,天神橋 青木
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/la-cime,La Cime,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,ラ・シーム
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/fujiya-1935,Fujiya 1935,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,フジヤ 1935
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/koryu,Koryu,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,弧柳
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/numata,Numata,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,ぬま田
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/kahala,KAHALA,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,カハラ
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/oimatsu-hisano,Oimatsu Hisano,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,老松 ひさ乃
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/yugen-1193266,Yugen,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,幽玄
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/teruya,Teruya,Osaka,Japan,restaurant,,¥¥¥¥,,kyoto-osaka-2026,照屋
michelin-2026-japan,michelin,2026,,Two Stars,,https://guide.michelin.com/us/en/osaka-region/osaka/restaurant/sushi-harasho,Sushi Harasho,Osaka,Japan,restaurant,,¥¥¥,,kyoto-osaka-2026,鮨 原正
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/oku,Oku,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,奥
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/nabeno-ism,Nabeno-Ism,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,ナベノ-イズム
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/nihombashi-sonoji,Nihombashi Sonoji,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,日本橋 蕎ノ字
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/nol,nôl,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,ノル
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/sushi-ichijo,Sushi Ichijo,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,鮨 一條
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/edomae-shinsaku,Edomae Shinsaku,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,江戸前 晋作
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/tempura-yaguchi,Tempura Yaguchi,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,天ぷら やぐち
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/est,est,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,エスト
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/esterre-by-alain-ducasse,ESTERRE by Alain Ducasse,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,エステール by アラン・デュカス
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/il-ristorante-niko-romito-1208307,Il Ristorante - Niko Romito,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,イル・リストランテ ニコ・ロミート
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/la-paix-1194221,La Paix,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,ラ ペ
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/sushi-oya,Sushi Oya,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,鮨 大矢
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/beige-alain-ducasse,BEIGE Alain Ducasse,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,ベージュ アラン・デュカス
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/kyobashi-tempura-fukamachi,Kyobashi Tempura Fukamachi,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,京橋 てんぷら 深町
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/sushi-hashimoto,Sushi Hashimoto,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,鮨 はしもと
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/guchokuni,Guchokuni,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,愚直に
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/khao-1217131,KHAO,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,カオ
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/hortensia,hortensia,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,オルタンシア
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/fushikino,FUSHIKINO,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,ふしきの
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/oniku-karyu,Oniku Karyu,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,おにく 花柳
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/primo-passo,PRIMO PASSO,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,プリモ パッソ
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/yakitori-takahashi,Yakitori Takahashi,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,焼鳥 髙はし
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/dominique-bouchet-1194086,Dominique Bouchet Tokyo,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,ドミニク・ブシェ トーキョー
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/tanimoto,Tanimoto,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,多仁本
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/cycle-by-mauro-colagreco,CYCLE by Mauro Colagreco,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,スィークル
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/l-eterre,L'ÉTERRE,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,レテール
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/ginza-kitagawa,Ginza Kitagawa,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,銀座 きた川
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/prunier-1200289,PRUNIER,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,プルニエ
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/tour-d-argent-1194082,Tour D'argent Tokyo,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,トゥールダルジャン 東京
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/makiyaki-ginza-onodera,MAKIYAKI GINZA ONODERA,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,薪焼 銀座おのでら
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/seiju,Seiju,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,清壽
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/l-argent,L'ARGENT,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,ラルジャン
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/faro-1194154,FARO,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,ファロ
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/sharikimon-onozawa,Sharikimon Onozawa,Tokyo,Japan,restaurant,,¥¥¥¥,,tokyo-2026,車力門 おの澤
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/sushi-keita,Sushi Keita,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,鮨 桂太
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/shokuzen-abe,Shokuzen Abe,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,喰善 あべ
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/koshikiryori-koki,Koshikiryori Koki,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,港式料理 鴻禧
michelin-2026-japan,michelin,2026,,One Star,,https://guide.michelin.com/us/en/tokyo-region/tokyo/restaurant/trois-visages,TROIS VISAGES,Tokyo,Japan,restaurant,,¥¥¥,,tokyo-2026,トワヴィサージュ
